City    ,State   ,WBAN No ,Lat(N)  ,Long(W) ,Elev(m) ,Pres(mb),Stn Type,Year,Month,Flat-Plate Collector Facing South at Fixed Tilt=0,Flat-Plate Collector Facing South at Fixed Tilt=Lat-15,Flat-Plate Collector Facing South at Fixed Tilt=Lat,Flat-Plate Collector Facing South at Fixed Tilt=Lat+15,Flat-Plate Collector Facing South at Fixed Tilt=90,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=0,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=Lat-15,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=Lat,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=Lat+15,2-Axis Tracking Flat-Plate Collector,1-Axis Tracking Concentrating Collector with East-West Horizontal Axis,1-Axis Tracking Concentrating Collector with North-South Horizontal Axis,1-Axis Tracking Concentrating Collector with North-South Axis Axis Tilt=Lat,2-Axis Tracking Concentrating Collector
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,61,11, 1.5, 1.9, 2.1, 2.1, 1.8, 1.8, 2.1, 2.2, 2.3, 2.3, 0.9, 0.7, 1.0, 1.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,61,12, 1.3, 1.9, 2.1, 2.2, 2.1, 1.7, 2.2, 2.3, 2.5, 2.5, 1.1, 0.7, 1.1, 1.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,62, 1, 1.7, 2.7, 3.1, 3.3, 3.2, 2.5, 3.3, 3.6, 3.8, 3.8, 2.0, 1.4, 2.2, 2.4
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,62, 2, 2.6, 3.7, 4.0, 4.2, 3.9, 3.7, 4.5, 4.8, 4.9, 4.9, 2.4, 2.0, 2.9, 3.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,62, 3, 4.1, 5.3, 5.6, 5.6, 4.8, 5.9, 6.9, 7.1, 7.1, 7.1, 3.5, 3.7, 4.6, 4.6
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,62, 4, 4.7, 5.2, 5.1, 4.7, 3.3, 6.3, 6.7, 6.6, 6.4, 6.7, 2.9, 3.8, 4.1, 4.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,62, 5, 6.1, 6.2, 5.8, 5.1, 3.1, 8.0, 8.2, 8.0, 7.5, 8.4, 4.0, 5.3, 5.2, 5.5
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,62, 6, 6.4, 6.3, 5.8, 5.0, 2.8, 8.4, 8.5, 8.1, 7.6, 8.7, 4.1, 5.4, 5.2, 5.6
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,62, 7, 5.8, 5.7, 5.3, 4.6, 2.7, 7.4, 7.5, 7.3, 6.8, 7.7, 3.4, 4.5, 4.4, 4.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,62, 8, 5.2, 5.6, 5.4, 4.9, 3.2, 7.0, 7.4, 7.2, 6.9, 7.4, 3.4, 4.5, 4.7, 4.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,62, 9, 3.8, 4.3, 4.3, 4.0, 3.0, 4.9, 5.4, 5.4, 5.2, 5.4, 2.2, 2.7, 3.1, 3.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,62,10, 2.4, 3.0, 3.1, 3.1, 2.5, 3.0, 3.5, 3.6, 3.6, 3.7, 1.6, 1.5, 2.0, 2.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,62,11, 1.8, 2.8, 3.1, 3.2, 3.0, 2.5, 3.3, 3.5, 3.7, 3.7, 2.1, 1.5, 2.3, 2.4
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,62,12, 1.4, 2.2, 2.4, 2.6, 2.5, 1.9, 2.5, 2.7, 2.9, 2.9, 1.4, 0.9, 1.5, 1.6
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,63, 1, 1.7, 2.5, 2.8, 2.9, 2.8, 2.3, 2.9, 3.1, 3.3, 3.3, 1.5, 1.0, 1.6, 1.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,63, 2, 2.8, 4.1, 4.4, 4.6, 4.3, 4.2, 5.1, 5.4, 5.5, 5.5, 2.5, 2.2, 3.0, 3.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,63, 3, 4.1, 5.1, 5.3, 5.3, 4.5, 5.7, 6.4, 6.6, 6.6, 6.6, 2.7, 3.0, 3.7, 3.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,63, 4, 4.6, 5.1, 4.9, 4.6, 3.1, 6.2, 6.6, 6.5, 6.3, 6.6, 3.0, 3.9, 4.3, 4.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,63, 5, 6.0, 6.1, 5.7, 5.0, 3.0, 8.0, 8.2, 7.9, 7.5, 8.3, 4.1, 5.4, 5.4, 5.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,63, 6, 6.1, 6.0, 5.5, 4.8, 2.7, 8.0, 8.1, 7.8, 7.3, 8.3, 3.9, 5.1, 4.9, 5.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,63, 7, 5.9, 5.9, 5.5, 4.8, 2.8, 7.7, 7.8, 7.6, 7.1, 8.0, 3.6, 4.8, 4.7, 5.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,63, 8, 4.4, 4.7, 4.5, 4.1, 2.7, 5.6, 5.8, 5.7, 5.4, 5.8, 2.2, 2.8, 2.9, 3.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,63, 9, 4.4, 5.3, 5.4, 5.1, 3.8, 6.1, 6.8, 6.9, 6.7, 6.9, 3.4, 4.0, 4.6, 4.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,63,10, 3.3, 4.6, 4.9, 5.0, 4.2, 4.8, 5.8, 6.1, 6.1, 6.2, 3.5, 3.3, 4.4, 4.4
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,63,11, 1.3, 1.6, 1.6, 1.6, 1.4, 1.4, 1.7, 1.8, 1.8, 1.8, 0.7, 0.5, 0.7, 0.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,63,12, 1.4, 2.3, 2.7, 2.8, 2.8, 2.0, 2.7, 3.0, 3.2, 3.2, 1.7, 1.0, 1.8, 2.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,64, 1, 1.5, 2.3, 2.6, 2.7, 2.6, 2.0, 2.6, 2.9, 3.0, 3.0, 1.5, 0.9, 1.6, 1.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,64, 2, 2.5, 3.7, 4.0, 4.2, 3.9, 3.7, 4.6, 4.8, 4.9, 4.9, 2.5, 2.1, 3.0, 3.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,64, 3, 3.3, 4.0, 4.1, 3.9, 3.1, 4.3, 4.8, 4.9, 4.8, 4.9, 2.0, 2.3, 2.8, 2.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,64, 4, 4.8, 5.2, 5.1, 4.7, 3.3, 6.2, 6.7, 6.6, 6.3, 6.7, 3.0, 3.8, 4.1, 4.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,64, 5, 5.8, 5.9, 5.5, 4.9, 3.0, 7.4, 7.6, 7.4, 7.0, 7.7, 3.4, 4.4, 4.4, 4.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,64, 6, 6.5, 6.3, 5.8, 5.0, 2.8, 8.6, 8.6, 8.3, 7.7, 8.8, 4.3, 5.7, 5.4, 5.9
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,64, 7, 5.6, 5.6, 5.2, 4.6, 2.7, 7.2, 7.3, 7.0, 6.6, 7.5, 3.2, 4.2, 4.1, 4.4
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,64, 8, 4.9, 5.3, 5.1, 4.6, 3.0, 6.4, 6.7, 6.6, 6.3, 6.8, 2.8, 3.6, 3.8, 3.9
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,64, 9, 4.1, 4.9, 5.0, 4.8, 3.5, 5.7, 6.3, 6.4, 6.2, 6.4, 3.0, 3.5, 4.1, 4.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,64,10, 2.8, 3.8, 4.0, 4.0, 3.3, 3.9, 4.7, 4.9, 4.9, 4.9, 2.5, 2.4, 3.2, 3.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,64,11, 1.7, 2.5, 2.7, 2.8, 2.5, 2.3, 2.9, 3.1, 3.2, 3.2, 1.7, 1.3, 1.9, 2.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,64,12, 1.2, 1.8, 2.0, 2.1, 2.0, 1.6, 2.0, 2.2, 2.3, 2.3, 1.0, 0.6, 1.1, 1.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,65, 1, 1.6, 2.6, 2.9, 3.1, 3.0, 2.3, 3.0, 3.3, 3.5, 3.5, 1.9, 1.2, 2.0, 2.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,65, 2, 2.3, 3.2, 3.5, 3.5, 3.1, 3.2, 3.9, 4.1, 4.1, 4.2, 2.0, 1.7, 2.4, 2.4
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,65, 3, 3.9, 5.0, 5.2, 5.1, 4.1, 5.5, 6.4, 6.5, 6.5, 6.6, 3.3, 3.6, 4.4, 4.4
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,65, 4, 5.0, 5.5, 5.4, 5.0, 3.4, 6.7, 7.2, 7.1, 6.8, 7.2, 3.3, 4.3, 4.6, 4.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,65, 5, 6.3, 6.5, 6.1, 5.4, 3.3, 8.2, 8.5, 8.2, 7.8, 8.6, 4.1, 5.3, 5.2, 5.5
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,65, 6, 6.1, 6.0, 5.5, 4.8, 2.8, 8.0, 8.0, 7.7, 7.2, 8.2, 3.5, 4.7, 4.5, 4.9
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,65, 7, 6.2, 6.2, 5.7, 5.0, 3.0, 8.0, 8.1, 7.8, 7.3, 8.2, 3.7, 4.8, 4.7, 5.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,65, 8, 5.2, 5.5, 5.3, 4.8, 3.1, 6.8, 7.2, 7.0, 6.6, 7.2, 3.1, 4.0, 4.2, 4.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,65, 9, 4.1, 4.8, 4.8, 4.6, 3.4, 5.4, 6.0, 6.0, 5.8, 6.1, 2.8, 3.2, 3.7, 3.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,65,10, 2.5, 3.1, 3.2, 3.2, 2.6, 3.1, 3.5, 3.7, 3.6, 3.7, 1.5, 1.4, 1.9, 1.9
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,65,11, 1.6, 2.1, 2.3, 2.3, 2.1, 2.0, 2.4, 2.5, 2.6, 2.6, 1.0, 0.8, 1.1, 1.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,65,12, 1.1, 1.6, 1.7, 1.8, 1.7, 1.4, 1.7, 1.9, 1.9, 2.0, 0.7, 0.4, 0.7, 0.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,66, 1, 1.6, 2.5, 2.8, 3.0, 2.9, 2.2, 2.9, 3.2, 3.3, 3.3, 1.6, 1.0, 1.8, 1.9
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,66, 2, 2.6, 3.8, 4.1, 4.3, 4.0, 3.8, 4.6, 4.9, 5.0, 5.0, 2.4, 2.0, 2.9, 3.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,66, 3, 3.5, 4.3, 4.5, 4.4, 3.8, 4.7, 5.3, 5.5, 5.4, 5.5, 2.3, 2.5, 3.0, 3.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,66, 4, 4.4, 4.8, 4.7, 4.3, 3.0, 5.7, 6.0, 5.9, 5.7, 6.1, 2.3, 3.0, 3.2, 3.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,66, 5, 5.2, 5.2, 4.9, 4.3, 2.7, 6.7, 6.8, 6.6, 6.2, 6.9, 2.8, 3.8, 3.8, 4.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,66, 6, 6.4, 6.2, 5.7, 4.9, 2.8, 8.4, 8.5, 8.1, 7.6, 8.7, 4.1, 5.4, 5.2, 5.6
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,66, 7, 6.6, 6.6, 6.1, 5.3, 3.1, 8.7, 8.9, 8.5, 8.0, 9.0, 4.4, 5.7, 5.6, 6.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,66, 8, 5.0, 5.4, 5.1, 4.7, 3.1, 6.5, 6.8, 6.7, 6.3, 6.9, 2.9, 3.7, 3.9, 4.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,66, 9, 4.0, 4.7, 4.7, 4.4, 3.3, 5.4, 6.0, 6.0, 5.8, 6.0, 2.7, 3.3, 3.7, 3.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,66,10, 2.8, 3.8, 4.0, 4.0, 3.3, 3.8, 4.6, 4.8, 4.8, 4.8, 2.5, 2.3, 3.1, 3.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,66,11, 1.5, 2.2, 2.4, 2.5, 2.2, 2.0, 2.5, 2.7, 2.8, 2.8, 1.4, 1.0, 1.5, 1.6
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,66,12, 1.3, 1.9, 2.1, 2.3, 2.2, 1.7, 2.2, 2.4, 2.5, 2.5, 1.1, 0.7, 1.2, 1.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,67, 1, 1.6, 2.4, 2.7, 2.8, 2.7, 2.2, 2.8, 3.0, 3.1, 3.1, 1.3, 0.9, 1.4, 1.5
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,67, 2, 2.4, 3.3, 3.6, 3.7, 3.5, 3.3, 4.0, 4.2, 4.3, 4.3, 1.8, 1.5, 2.1, 2.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,67, 3, 3.7, 4.6, 4.8, 4.7, 3.9, 5.2, 5.9, 6.0, 5.9, 6.0, 2.7, 3.0, 3.6, 3.6
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,67, 4, 4.8, 5.3, 5.2, 4.8, 3.3, 6.3, 6.8, 6.7, 6.4, 6.8, 3.1, 3.9, 4.2, 4.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,67, 5, 5.3, 5.4, 5.0, 4.4, 2.8, 6.8, 6.9, 6.7, 6.3, 7.0, 2.7, 3.6, 3.6, 3.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,67, 6, 6.1, 5.9, 5.5, 4.7, 2.8, 7.5, 7.6, 7.3, 6.8, 7.8, 3.3, 4.3, 4.1, 4.4
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,67, 7, 6.0, 6.0, 5.6, 4.9, 3.0, 7.5, 7.6, 7.3, 6.8, 7.8, 3.2, 4.1, 4.0, 4.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,67, 8, 5.1, 5.4, 5.2, 4.7, 3.1, 6.7, 7.0, 6.8, 6.5, 7.0, 2.9, 3.8, 3.9, 4.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,67, 9, 4.3, 5.2, 5.2, 5.0, 3.7, 6.0, 6.7, 6.7, 6.6, 6.8, 3.3, 4.0, 4.5, 4.6
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,67,10, 2.7, 3.5, 3.7, 3.6, 3.0, 3.5, 4.1, 4.3, 4.2, 4.3, 2.0, 1.9, 2.5, 2.5
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,67,11, 1.6, 2.1, 2.3, 2.4, 2.1, 2.0, 2.4, 2.5, 2.6, 2.6, 1.0, 0.7, 1.2, 1.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,67,12, 1.3, 1.9, 2.1, 2.2, 2.1, 1.7, 2.2, 2.3, 2.4, 2.5, 1.2, 0.7, 1.2, 1.4
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,68, 1, 1.8, 2.9, 3.3, 3.5, 3.5, 2.6, 3.5, 3.8, 4.0, 4.0, 2.1, 1.4, 2.3, 2.5
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,68, 2, 2.7, 3.8, 4.2, 4.3, 4.0, 3.9, 4.7, 5.0, 5.1, 5.1, 2.2, 1.9, 2.7, 2.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,68, 3, 3.5, 4.2, 4.3, 4.3, 3.6, 4.6, 5.2, 5.3, 5.2, 5.3, 2.0, 2.2, 2.6, 2.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,68, 4, 5.3, 6.0, 5.9, 5.5, 3.8, 7.3, 7.9, 7.9, 7.5, 7.9, 3.9, 4.9, 5.3, 5.4
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,68, 5, 5.7, 5.7, 5.4, 4.7, 2.9, 7.2, 7.4, 7.2, 6.7, 7.5, 3.1, 4.1, 4.1, 4.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,68, 6, 5.2, 5.0, 4.6, 4.0, 2.5, 6.0, 5.9, 5.7, 5.3, 6.1, 2.0, 2.6, 2.5, 2.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,68, 7, 6.4, 6.4, 6.0, 5.2, 3.1, 8.5, 8.6, 8.3, 7.8, 8.8, 4.0, 5.3, 5.1, 5.5
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,68, 8, 5.3, 5.7, 5.4, 4.9, 3.2, 7.2, 7.5, 7.4, 7.0, 7.6, 3.3, 4.3, 4.5, 4.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,68, 9, 4.4, 5.3, 5.4, 5.1, 3.8, 6.2, 6.9, 7.0, 6.8, 7.0, 3.5, 4.2, 4.8, 4.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,68,10, 2.8, 3.9, 4.1, 4.1, 3.4, 3.9, 4.7, 4.8, 4.8, 4.9, 2.5, 2.3, 3.1, 3.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,68,11, 1.6, 2.1, 2.2, 2.3, 2.0, 1.9, 2.3, 2.4, 2.5, 2.5, 0.9, 0.6, 1.0, 1.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,68,12, 1.4, 2.0, 2.3, 2.4, 2.3, 1.8, 2.3, 2.5, 2.6, 2.6, 1.2, 0.7, 1.2, 1.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,69, 1, 1.8, 2.9, 3.2, 3.4, 3.3, 2.7, 3.4, 3.7, 3.9, 3.9, 1.8, 1.3, 2.0, 2.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,69, 2, 2.5, 3.5, 3.8, 3.9, 3.6, 3.5, 4.2, 4.4, 4.5, 4.5, 1.8, 1.5, 2.2, 2.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,69, 3, 3.7, 4.5, 4.7, 4.7, 4.1, 4.9, 5.6, 5.7, 5.7, 5.7, 2.0, 2.2, 2.7, 2.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,69, 4, 4.8, 5.3, 5.2, 4.8, 3.4, 6.3, 6.8, 6.8, 6.5, 6.8, 3.0, 3.8, 4.1, 4.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,69, 5, 5.6, 5.6, 5.2, 4.6, 2.9, 7.2, 7.3, 7.1, 6.7, 7.4, 3.1, 4.2, 4.1, 4.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,69, 6, 6.2, 6.0, 5.5, 4.8, 2.8, 7.9, 7.9, 7.6, 7.1, 8.1, 3.5, 4.7, 4.5, 4.8
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,69, 7, 6.0, 6.0, 5.6, 4.9, 2.9, 7.7, 7.8, 7.5, 7.0, 7.9, 3.4, 4.4, 4.3, 4.6
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,69, 8, 5.6, 6.1, 5.9, 5.3, 3.5, 7.4, 7.8, 7.7, 7.3, 7.9, 3.8, 4.7, 5.0, 5.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,69, 9, 4.0, 4.6, 4.6, 4.4, 3.2, 5.2, 5.8, 5.8, 5.6, 5.8, 2.5, 3.0, 3.5, 3.5
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,69,10, 2.8, 3.8, 4.0, 4.0, 3.3, 3.8, 4.6, 4.8, 4.8, 4.8, 2.4, 2.2, 3.0, 3.0
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,69,11, 1.5, 2.0, 2.1, 2.1, 1.9, 1.8, 2.1, 2.2, 2.3, 2.3, 0.7, 0.5, 0.8, 0.9
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,69,12, 1.4, 2.1, 2.3, 2.5, 2.4, 1.8, 2.4, 2.6, 2.7, 2.7, 1.2, 0.7, 1.2, 1.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,70, 1, 2.0, 3.4, 3.8, 4.1, 4.1, 3.0, 4.1, 4.4, 4.7, 4.7, 2.5, 1.7, 2.7, 2.9
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,70, 2, 2.7, 3.7, 4.0, 4.2, 3.9, 3.7, 4.5, 4.7, 4.8, 4.8, 2.0, 1.7, 2.4, 2.5
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,70, 3, 3.9, 4.9, 5.1, 5.1, 4.4, 5.4, 6.1, 6.3, 6.2, 6.3, 2.3, 2.5, 3.1, 3.1
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,70, 4, 5.0, 5.5, 5.4, 5.0, 3.5, 6.8, 7.3, 7.2, 6.9, 7.3, 3.3, 4.3, 4.6, 4.7
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,70, 5, 5.6, 5.7, 5.3, 4.7, 2.9, 7.0, 7.2, 6.9, 6.5, 7.3, 3.1, 4.0, 3.9, 4.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,70, 6, 6.6, 6.4, 5.9, 5.0, 2.9, 8.7, 8.8, 8.4, 7.9, 9.0, 4.3, 5.7, 5.5, 5.9
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,70, 7, 6.2, 6.2, 5.8, 5.1, 3.0, 8.1, 8.3, 8.0, 7.5, 8.4, 3.9, 5.1, 4.9, 5.3
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,70, 8, 5.6, 6.1, 5.9, 5.3, 3.5, 7.7, 8.1, 8.0, 7.6, 8.2, 3.7, 4.9, 5.1, 5.2
BURLINGTON,VT, 14742, 44.47, 73.15,   104,  1003,Primary,70, 9, 3.9, 4.5, 4.5, 4.3, 3.2, 5.0, 5.6, 5.6, 5.4, 5.6, 2.3, 2.8, 3.2, 3.2
