City    ,State   ,WBAN No ,Lat(N)  ,Long(W) ,Elev(m) ,Pres(mb),Stn Type,Year,Month,Flat-Plate Collector Facing South at Fixed Tilt=0,Flat-Plate Collector Facing South at Fixed Tilt=Lat-15,Flat-Plate Collector Facing South at Fixed Tilt=Lat,Flat-Plate Collector Facing South at Fixed Tilt=Lat+15,Flat-Plate Collector Facing South at Fixed Tilt=90,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=0,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=Lat-15,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=Lat,1-Axis Tracking Flat-Plate Collector with North-South Axis Axis Tilt=Lat+15,2-Axis Tracking Flat-Plate Collector,1-Axis Tracking Concentrating Collector with East-West Horizontal Axis,1-Axis Tracking Concentrating Collector with North-South Horizontal Axis,1-Axis Tracking Concentrating Collector with North-South Axis Axis Tilt=Lat,2-Axis Tracking Concentrating Collector
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,62, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,62, 2, 0.2, 0.8, 0.8, 0.8, 0.8, 0.4, 0.8, 0.9, 0.9, 0.9, 0.4, 0.2, 0.5, 0.5
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,62, 3, 1.6, 4.0, 4.2, 4.2, 4.1, 3.3, 5.1, 5.2, 5.2, 5.2, 2.7, 2.1, 3.5, 3.5
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,62, 4, 3.7, 5.8, 5.8, 5.6, 5.4, 6.6, 8.3, 8.4, 8.1, 8.4, 3.5, 3.9, 5.1, 5.2
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,62, 5, 4.9, 5.6, 5.4, 5.1, 4.9, 6.6, 7.5, 7.4, 7.1, 7.6, 2.2, 2.5, 3.0, 3.1
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,62, 6, 5.4, 5.5, 5.1, 4.6, 4.5, 7.3, 8.1, 7.9, 7.7, 8.4, 2.8, 3.2, 3.7, 4.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,62, 7, 4.0, 3.9, 3.5, 3.0, 2.9, 5.0, 5.4, 5.2, 4.9, 5.7, 2.0, 2.3, 2.6, 2.8
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,62, 8, 2.2, 2.2, 2.0, 1.7, 1.6, 2.3, 2.3, 2.2, 2.0, 2.4, 0.5, 0.5, 0.6, 0.6
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,62, 9, 1.5, 1.9, 1.8, 1.7, 1.7, 1.9, 2.2, 2.2, 2.1, 2.2, 0.5, 0.5, 0.7, 0.7
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,62,10, 0.5, 0.7, 0.7, 0.7, 0.7, 0.6, 0.8, 0.8, 0.8, 0.8, 0.2, 0.1, 0.2, 0.2
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,62,11, 0.0, 0.1, 0.1, 0.1, 0.1, 0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.0, 0.1, 0.1
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,62,12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,63, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,63, 2, 0.2, 1.0, 1.1, 1.1, 1.1, 0.5, 1.1, 1.1, 1.2, 1.2, 0.8, 0.3, 0.8, 0.8
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,63, 3, 1.6, 3.9, 4.1, 4.0, 4.0, 3.1, 4.8, 5.0, 4.9, 5.0, 2.7, 1.9, 3.4, 3.4
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,63, 4, 3.5, 5.1, 5.1, 4.8, 4.7, 5.6, 6.9, 6.9, 6.7, 6.9, 2.6, 2.8, 3.7, 3.7
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,63, 5, 4.5, 4.7, 4.4, 4.1, 4.0, 5.6, 6.1, 6.0, 5.8, 6.3, 1.3, 1.5, 1.7, 1.8
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,63, 6, 4.7, 4.6, 4.2, 3.7, 3.5, 6.0, 6.4, 6.3, 6.0, 6.8, 2.3, 2.6, 2.9, 3.2
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,63, 7, 3.9, 3.8, 3.4, 2.9, 2.8, 4.8, 5.1, 4.9, 4.6, 5.3, 1.8, 2.1, 2.4, 2.5
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,63, 8, 2.2, 2.3, 2.1, 1.8, 1.8, 2.6, 2.8, 2.6, 2.5, 2.8, 0.7, 0.8, 1.0, 1.1
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,63, 9, 1.3, 1.6, 1.5, 1.4, 1.3, 1.4, 1.7, 1.7, 1.6, 1.7, 0.5, 0.4, 0.6, 0.6
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,63,10, 0.5, 0.8, 0.9, 0.9, 0.9, 0.6, 0.9, 0.9, 0.9, 0.9, 0.3, 0.1, 0.3, 0.3
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,63,11, 0.0, 0.1, 0.1, 0.1, 0.1, 0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.0, 0.1, 0.1
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,63,12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,64, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,64, 2, 0.3, 1.0, 1.1, 1.1, 1.1, 0.5, 1.1, 1.2, 1.2, 1.2, 0.7, 0.3, 0.8, 0.8
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,64, 3, 1.7, 4.2, 4.4, 4.4, 4.4, 3.4, 5.3, 5.5, 5.4, 5.5, 3.0, 2.2, 3.7, 3.7
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,64, 4, 3.8, 6.1, 6.1, 5.8, 5.7, 6.6, 8.5, 8.5, 8.3, 8.5, 3.7, 3.9, 5.2, 5.3
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,64, 5, 5.3, 6.2, 5.9, 5.5, 5.4, 7.6, 8.7, 8.6, 8.3, 8.8, 2.9, 3.5, 4.0, 4.3
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,64, 6, 4.9, 4.9, 4.5, 3.9, 3.7, 6.4, 6.8, 6.6, 6.3, 7.2, 2.6, 3.0, 3.3, 3.7
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,64, 7, 4.5, 4.8, 4.3, 3.7, 3.6, 6.2, 6.8, 6.6, 6.3, 7.1, 2.9, 3.3, 3.8, 4.1
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,64, 8, 2.6, 3.0, 2.8, 2.5, 2.4, 3.4, 3.8, 3.7, 3.5, 3.9, 1.4, 1.5, 1.9, 1.9
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,64, 9, 1.3, 1.7, 1.7, 1.5, 1.5, 1.6, 2.0, 2.0, 1.9, 2.0, 0.8, 0.6, 1.0, 1.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,64,10, 0.4, 0.9, 1.0, 1.0, 1.0, 0.6, 1.0, 1.1, 1.1, 1.1, 0.4, 0.2, 0.5, 0.5
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,64,11, 0.0, 0.1, 0.1, 0.1, 0.1, 0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.0, 0.1, 0.1
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,64,12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,65, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,65, 2, 0.3, 1.3, 1.5, 1.5, 1.5, 0.6, 1.5, 1.6, 1.6, 1.6, 1.1, 0.4, 1.1, 1.2
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,65, 3, 1.4, 3.3, 3.4, 3.4, 3.3, 2.7, 4.1, 4.2, 4.1, 4.2, 2.1, 1.5, 2.7, 2.7
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,65, 4, 3.5, 5.3, 5.2, 5.0, 4.9, 5.6, 7.0, 7.0, 6.8, 7.1, 2.8, 2.8, 3.8, 3.8
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,65, 5, 4.9, 5.7, 5.5, 5.1, 5.0, 6.7, 7.7, 7.6, 7.4, 7.8, 2.5, 2.8, 3.3, 3.5
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,65, 6, 4.9, 4.8, 4.4, 4.0, 3.8, 6.3, 6.7, 6.6, 6.3, 7.0, 2.1, 2.5, 2.7, 3.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,65, 7, 4.6, 4.7, 4.3, 3.7, 3.5, 6.2, 6.8, 6.6, 6.3, 7.1, 2.8, 3.3, 3.7, 4.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,65, 8, 2.8, 3.2, 3.0, 2.6, 2.5, 3.7, 4.2, 4.1, 3.8, 4.3, 1.4, 1.6, 2.0, 2.1
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,65, 9, 1.5, 2.2, 2.2, 2.0, 1.9, 2.2, 2.8, 2.7, 2.6, 2.8, 1.1, 1.1, 1.6, 1.6
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,65,10, 0.5, 1.2, 1.3, 1.3, 1.3, 0.8, 1.4, 1.4, 1.4, 1.4, 0.6, 0.3, 0.7, 0.7
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,65,11, 0.0, 0.0, 0.1, 0.1, 0.1, 0.0, 0.0, 0.1, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,65,12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,66, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,66, 2, 0.3, 1.0, 1.1, 1.1, 1.1, 0.5, 1.1, 1.2, 1.2, 1.2, 0.8, 0.3, 0.8, 0.8
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,66, 3, 1.5, 3.6, 3.8, 3.8, 3.7, 3.1, 4.6, 4.7, 4.7, 4.7, 2.4, 1.8, 3.0, 3.1
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,66, 4, 3.8, 5.9, 5.9, 5.6, 5.5, 6.6, 8.4, 8.4, 8.2, 8.4, 3.5, 3.8, 5.0, 5.1
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,66, 5, 5.0, 5.6, 5.3, 5.0, 4.8, 6.9, 7.7, 7.6, 7.4, 7.8, 2.2, 2.6, 3.0, 3.2
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,66, 6, 5.6, 5.8, 5.3, 4.8, 4.6, 7.9, 8.8, 8.7, 8.4, 9.3, 3.9, 4.3, 4.9, 5.3
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,66, 7, 3.9, 3.8, 3.4, 2.9, 2.8, 4.7, 5.0, 4.8, 4.5, 5.2, 1.6, 1.9, 2.1, 2.3
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,66, 8, 2.9, 3.3, 3.0, 2.6, 2.5, 3.8, 4.2, 4.1, 3.8, 4.3, 1.5, 1.8, 2.1, 2.2
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,66, 9, 1.2, 1.4, 1.3, 1.2, 1.2, 1.4, 1.5, 1.5, 1.4, 1.6, 0.4, 0.3, 0.5, 0.5
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,66,10, 0.4, 0.6, 0.6, 0.5, 0.5, 0.4, 0.6, 0.6, 0.6, 0.6, 0.1, 0.1, 0.1, 0.1
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,66,11, 0.0, 0.1, 0.1, 0.1, 0.1, 0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.0, 0.1, 0.1
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,66,12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,67, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,67, 2, 0.2, 0.8, 0.9, 0.9, 0.9, 0.4, 0.9, 0.9, 1.0, 1.0, 0.5, 0.2, 0.6, 0.6
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,67, 3, 1.5, 3.7, 3.8, 3.8, 3.7, 3.1, 4.7, 4.8, 4.8, 4.8, 2.5, 2.0, 3.2, 3.2
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,67, 4, 3.4, 5.2, 5.2, 4.9, 4.8, 5.4, 6.8, 6.8, 6.7, 6.9, 2.8, 2.7, 3.8, 3.8
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,67, 5, 4.1, 4.3, 4.1, 3.8, 3.7, 4.7, 5.1, 5.0, 4.8, 5.2, 0.8, 0.9, 1.0, 1.1
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,67, 6, 4.9, 4.9, 4.5, 3.9, 3.8, 6.1, 6.6, 6.4, 6.0, 6.9, 2.4, 2.7, 3.0, 3.3
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,67, 7, 4.0, 3.9, 3.5, 3.0, 2.9, 4.8, 5.1, 4.9, 4.6, 5.3, 1.6, 1.9, 2.1, 2.3
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,67, 8, 2.8, 3.1, 2.8, 2.5, 2.4, 3.6, 4.0, 3.9, 3.7, 4.1, 1.4, 1.6, 2.0, 2.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,67, 9, 1.5, 2.0, 2.0, 1.9, 1.9, 1.9, 2.3, 2.3, 2.2, 2.3, 0.6, 0.5, 0.8, 0.8
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,67,10, 0.4, 0.8, 0.9, 0.9, 0.9, 0.6, 0.9, 1.0, 1.0, 1.0, 0.3, 0.2, 0.4, 0.4
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,67,11, 0.0, 0.1, 0.1, 0.1, 0.1, 0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.0, 0.1, 0.1
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,67,12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,68, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,68, 2, 0.3, 1.1, 1.2, 1.2, 1.2, 0.6, 1.2, 1.3, 1.3, 1.3, 0.8, 0.3, 0.9, 0.9
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,68, 3, 1.5, 3.2, 3.3, 3.3, 3.3, 2.6, 3.9, 4.0, 4.0, 4.0, 1.8, 1.3, 2.2, 2.2
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,68, 4, 3.8, 5.7, 5.7, 5.4, 5.3, 6.2, 7.8, 7.8, 7.6, 7.8, 3.1, 3.3, 4.3, 4.4
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,68, 5, 4.8, 5.1, 4.9, 4.5, 4.4, 6.0, 6.6, 6.5, 6.3, 6.8, 1.5, 1.7, 1.9, 2.1
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,68, 6, 4.8, 4.6, 4.2, 3.7, 3.6, 6.0, 6.4, 6.2, 5.9, 6.7, 2.0, 2.3, 2.6, 2.8
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,68, 7, 5.0, 5.3, 4.9, 4.2, 4.0, 7.5, 8.4, 8.2, 7.8, 8.7, 3.8, 4.6, 5.1, 5.5
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,68, 8, 2.8, 3.1, 2.8, 2.5, 2.4, 3.6, 4.0, 3.9, 3.7, 4.1, 1.4, 1.6, 2.0, 2.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,68, 9, 1.3, 1.6, 1.6, 1.5, 1.4, 1.5, 1.8, 1.8, 1.7, 1.9, 0.5, 0.4, 0.7, 0.7
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,68,10, 0.5, 1.1, 1.1, 1.1, 1.1, 0.8, 1.2, 1.3, 1.3, 1.3, 0.6, 0.3, 0.6, 0.7
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,68,11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,68,12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,69, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,69, 2, 0.3, 0.9, 1.0, 1.1, 1.0, 0.5, 1.0, 1.1, 1.1, 1.1, 0.7, 0.3, 0.8, 0.8
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,69, 3, 1.5, 3.5, 3.6, 3.5, 3.5, 3.0, 4.4, 4.5, 4.5, 4.5, 2.3, 1.8, 3.0, 3.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,69, 4, 3.4, 4.9, 4.8, 4.6, 4.5, 5.6, 6.8, 6.8, 6.7, 6.9, 2.6, 3.0, 3.8, 3.9
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,69, 5, 4.6, 4.8, 4.6, 4.2, 4.1, 5.6, 6.0, 5.9, 5.7, 6.2, 1.0, 1.2, 1.4, 1.5
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,69, 6, 6.2, 6.6, 6.1, 5.4, 5.1, 9.1,10.3,10.1, 9.7,10.7, 4.8, 5.4, 6.1, 6.6
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,69, 7, 3.9, 3.7, 3.3, 2.8, 2.7, 4.4, 4.6, 4.4, 4.1, 4.8, 1.4, 1.5, 1.8, 1.9
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,69, 8, 2.6, 2.6, 2.4, 2.1, 2.0, 2.8, 3.0, 2.9, 2.7, 3.1, 0.7, 0.7, 0.9, 0.9
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,69, 9, 1.5, 2.1, 2.0, 1.9, 1.8, 2.0, 2.6, 2.6, 2.5, 2.6, 1.0, 0.9, 1.4, 1.4
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,69,10, 0.5, 1.0, 1.0, 1.0, 1.0, 0.6, 1.0, 1.1, 1.1, 1.1, 0.4, 0.2, 0.4, 0.4
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,69,11, 0.0, 0.1, 0.1, 0.1, 0.1, 0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.0, 0.1, 0.1
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,69,12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,70, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,70, 2, 0.2, 1.0, 1.1, 1.1, 1.1, 0.5, 1.0, 1.1, 1.2, 1.2, 0.7, 0.3, 0.8, 0.8
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,70, 3, 1.5, 4.1, 4.3, 4.3, 4.3, 3.3, 5.2, 5.4, 5.3, 5.3, 3.0, 2.2, 3.8, 3.8
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,70, 4, 3.5, 5.3, 5.3, 5.1, 4.9, 5.7, 7.2, 7.2, 7.1, 7.3, 2.9, 3.1, 4.1, 4.1
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,70, 5, 4.8, 5.4, 5.2, 4.8, 4.7, 6.5, 7.3, 7.2, 7.0, 7.4, 2.3, 2.6, 3.0, 3.2
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,70, 6, 4.8, 4.7, 4.3, 3.8, 3.7, 5.8, 6.1, 6.0, 5.7, 6.4, 1.7, 1.9, 2.1, 2.3
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,70, 7, 5.1, 5.5, 5.0, 4.3, 4.1, 7.3, 8.2, 8.0, 7.6, 8.5, 3.8, 4.3, 4.9, 5.3
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,70, 8, 2.6, 2.7, 2.4, 2.1, 2.0, 2.9, 3.1, 2.9, 2.7, 3.2, 0.8, 0.8, 1.1, 1.1
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,70, 9, 1.3, 1.5, 1.4, 1.3, 1.3, 1.4, 1.6, 1.6, 1.5, 1.6, 0.3, 0.2, 0.4, 0.4
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,70,10, 0.5, 1.1, 1.1, 1.1, 1.1, 0.7, 1.2, 1.3, 1.3, 1.3, 0.5, 0.2, 0.6, 0.6
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,70,11, 0.0, 0.2, 0.2, 0.2, 0.2, 0.1, 0.2, 0.2, 0.2, 0.2, 0.2, 0.0, 0.1, 0.2
BARROW,AK, 27502, 71.30,156.78,     4,  1016,Secondary,70,12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
