"City:    ","SAVANNAH              "
"State:   ","GA"
"WBAN No: ", 03822
"Lat(N):  ", 32.13
"Long(W): ", 81.20
"Elev(m): ",    16
"Pres(mb):",  1017
"Stn Type:","Primary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
61, 1, 2.9, 3.8, 4.3, 4.6, 4.0, 4.2, 4.8, 5.2, 5.5, 5.5, 3.4, 2.9, 3.8, 4.1
61, 2, 3.3, 3.9, 4.2, 4.3, 3.4, 4.4, 4.8, 5.1, 5.2, 5.2, 2.7, 2.7, 3.3, 3.4
61, 3, 4.7, 5.3, 5.6, 5.5, 3.7, 6.3, 6.8, 7.0, 6.9, 7.0, 3.6, 4.3, 4.8, 4.8
61, 4, 6.2, 6.5, 6.4, 5.9, 3.1, 8.4, 8.7, 8.7, 8.3, 8.8, 4.7, 6.2, 6.4, 6.5
61, 5, 6.1, 6.1, 5.7, 5.1, 2.2, 7.9, 7.9, 7.7, 7.2, 8.0, 3.7, 4.9, 4.7, 5.0
61, 6, 6.1, 6.0, 5.5, 4.8, 2.0, 7.6, 7.5, 7.2, 6.7, 7.7, 3.3, 4.3, 4.0, 4.4
61, 7, 6.2, 6.1, 5.7, 5.0, 2.1, 7.7, 7.7, 7.4, 6.9, 7.8, 3.5, 4.6, 4.3, 4.6
61, 8, 5.2, 5.2, 5.0, 4.6, 2.3, 6.4, 6.5, 6.4, 6.0, 6.5, 2.7, 3.6, 3.5, 3.6
61, 9, 5.1, 5.5, 5.6, 5.4, 3.3, 6.7, 7.1, 7.1, 7.0, 7.1, 3.3, 4.2, 4.5, 4.5
61,10, 4.5, 5.4, 5.9, 6.0, 4.5, 6.4, 7.1, 7.5, 7.6, 7.6, 4.3, 4.7, 5.5, 5.6
