"City:    ","QUILLAYUTE            "
"State:   ","WA"
"WBAN No: ", 94240
"Lat(N):  ", 47.95
"Long(W): ",124.55
"Elev(m): ",    55
"Pres(mb):",  1010
"Stn Type:","Secondary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
61, 1, 1.1, 1.9, 2.1, 2.3, 2.1, 1.6, 2.2, 2.4, 2.5, 2.5, 1.7, 1.1, 1.8, 1.9
61, 2, 1.2, 1.4, 1.5, 1.4, 1.2, 1.3, 1.5, 1.5, 1.5, 1.5, 0.5, 0.4, 0.6, 0.6
61, 3, 2.2, 2.6, 2.6, 2.5, 2.0, 2.6, 3.0, 3.0, 2.9, 3.0, 1.1, 1.1, 1.5, 1.5
61, 4, 3.4, 3.8, 3.7, 3.4, 2.5, 4.2, 4.6, 4.5, 4.3, 4.6, 1.8, 2.2, 2.5, 2.5
61, 5, 4.3, 4.3, 4.0, 3.5, 2.4, 5.2, 5.3, 5.1, 4.8, 5.4, 2.1, 2.7, 2.7, 2.9
61, 6, 5.4, 5.3, 4.8, 4.1, 2.6, 6.9, 7.0, 6.7, 6.3, 7.2, 3.3, 4.3, 4.2, 4.5
61, 7, 5.1, 5.0, 4.6, 4.0, 2.6, 6.3, 6.4, 6.1, 5.7, 6.5, 2.8, 3.7, 3.6, 3.9
61, 8, 4.2, 4.5, 4.3, 3.9, 2.7, 5.3, 5.6, 5.5, 5.2, 5.7, 2.5, 3.1, 3.3, 3.4
61, 9, 3.4, 4.1, 4.1, 3.9, 3.0, 4.6, 5.2, 5.2, 5.1, 5.3, 2.5, 2.9, 3.5, 3.5
61,10, 2.3, 3.4, 3.7, 3.7, 3.2, 3.4, 4.2, 4.4, 4.4, 4.5, 2.5, 2.3, 3.1, 3.2
61,11, 1.3, 2.2, 2.4, 2.5, 2.3, 1.9, 2.6, 2.8, 2.8, 2.8, 1.7, 1.2, 1.9, 2.0
61,12, 0.7, 1.1, 1.2, 1.2, 1.1, 0.9, 1.1, 1.2, 1.3, 1.3, 0.6, 0.3, 0.6, 0.7
62, 1, 1.0, 1.8, 2.0, 2.1, 2.0, 1.5, 2.1, 2.2, 2.3, 2.3, 1.4, 0.9, 1.5, 1.6
62, 2, 1.9, 2.8, 3.0, 3.0, 2.7, 2.7, 3.4, 3.6, 3.6, 3.6, 2.1, 1.7, 2.5, 2.5
62, 3, 2.6, 3.3, 3.4, 3.3, 2.6, 3.5, 4.1, 4.2, 4.1, 4.2, 1.9, 2.0, 2.6, 2.6
62, 4, 3.1, 3.4, 3.3, 3.0, 2.2, 3.8, 4.0, 3.9, 3.7, 4.0, 1.4, 1.8, 1.9, 2.0
62, 5, 4.4, 4.5, 4.2, 3.8, 2.5, 5.3, 5.5, 5.3, 4.9, 5.6, 2.1, 2.7, 2.7, 2.8
62, 6, 5.2, 5.1, 4.7, 4.0, 2.6, 6.7, 6.8, 6.5, 6.1, 7.0, 3.0, 4.0, 3.9, 4.2
62, 7, 4.9, 4.9, 4.5, 3.9, 2.6, 6.2, 6.3, 6.0, 5.6, 6.4, 2.7, 3.5, 3.4, 3.7
62, 8, 3.6, 3.8, 3.7, 3.3, 2.4, 4.3, 4.5, 4.4, 4.2, 4.6, 1.7, 2.0, 2.2, 2.3
62, 9, 3.5, 4.3, 4.3, 4.1, 3.1, 4.8, 5.4, 5.4, 5.3, 5.4, 2.7, 3.0, 3.6, 3.6
62,10, 1.9, 2.5, 2.6, 2.6, 2.2, 2.4, 2.9, 3.0, 3.0, 3.0, 1.4, 1.2, 1.7, 1.8
62,11, 1.1, 1.6, 1.7, 1.7, 1.5, 1.4, 1.8, 1.9, 1.9, 1.9, 0.9, 0.6, 1.0, 1.0
62,12, 0.8, 1.4, 1.5, 1.6, 1.5, 1.1, 1.5, 1.6, 1.7, 1.7, 0.9, 0.5, 1.0, 1.0
63, 1, 1.1, 1.9, 2.1, 2.2, 2.1, 1.6, 2.2, 2.4, 2.5, 2.5, 1.5, 0.9, 1.6, 1.7
63, 2, 1.5, 2.1, 2.2, 2.2, 2.0, 2.0, 2.4, 2.5, 2.5, 2.6, 1.3, 1.0, 1.5, 1.5
63, 3, 2.5, 3.2, 3.3, 3.2, 2.7, 3.4, 3.9, 4.0, 3.9, 4.0, 1.9, 1.9, 2.5, 2.5
