"City:    ","KALISPELL             "
"State:   ","MT"
"WBAN No: ", 24146
"Lat(N):  ", 48.30
"Long(W): ",114.27
"Elev(m): ",   904
"Pres(mb):",   912
"Stn Type:","Secondary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
61, 1, 1.2, 2.0, 2.2, 2.3, 2.2, 1.7, 2.3, 2.5, 2.6, 2.6, 1.3, 0.8, 1.4, 1.5
61, 2, 1.5, 1.9, 2.0, 2.0, 1.7, 1.9, 2.2, 2.3, 2.2, 2.3, 0.7, 0.6, 0.9, 0.9
61, 3, 2.8, 3.6, 3.6, 3.5, 2.9, 3.8, 4.4, 4.5, 4.4, 4.5, 1.8, 2.0, 2.5, 2.5
61, 4, 3.7, 4.1, 4.0, 3.6, 2.7, 4.7, 5.0, 4.9, 4.7, 5.0, 1.8, 2.2, 2.5, 2.5
61, 5, 5.4, 5.5, 5.1, 4.5, 3.0, 7.2, 7.4, 7.2, 6.7, 7.5, 3.4, 4.5, 4.5, 4.8
61, 6, 7.5, 7.4, 6.7, 5.8, 3.5,10.8,11.0,10.6,10.0,11.3, 6.3, 8.4, 8.1, 8.8
61, 7, 7.1, 7.3, 6.7, 5.8, 3.6,10.3,10.6,10.3, 9.7,10.8, 5.9, 7.9, 7.7, 8.3
61, 8, 5.9, 6.5, 6.2, 5.6, 3.8, 8.8, 9.4, 9.2, 8.8, 9.4, 5.0, 6.7, 7.0, 7.2
61, 9, 3.8, 4.8, 4.8, 4.5, 3.5, 5.6, 6.3, 6.3, 6.2, 6.4, 3.0, 3.7, 4.3, 4.3
61,10, 2.3, 3.2, 3.3, 3.3, 2.8, 3.2, 3.8, 4.0, 4.0, 4.0, 2.0, 1.8, 2.5, 2.5
61,11, 1.4, 2.1, 2.3, 2.4, 2.2, 1.9, 2.4, 2.6, 2.7, 2.7, 1.2, 0.8, 1.3, 1.4
61,12, 1.1, 1.8, 2.0, 2.1, 2.0, 1.5, 2.0, 2.1, 2.2, 2.3, 0.8, 0.5, 0.9, 0.9
62, 1, 1.4, 2.3, 2.6, 2.8, 2.7, 2.0, 2.7, 3.0, 3.1, 3.1, 1.4, 0.9, 1.5, 1.6
