"City:    ","FARGO                 "
"State:   ","ND"
"WBAN No: ", 14914
"Lat(N):  ", 46.90
"Long(W): ", 96.80
"Elev(m): ",   274
"Pres(mb):",   983
"Stn Type:","Secondary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
61, 1, 1.7, 3.1, 3.6, 3.9, 3.8, 2.7, 3.8, 4.2, 4.4, 4.5, 2.5, 1.6, 2.7, 2.9
61, 2, 2.5, 4.0, 4.4, 4.6, 4.3, 3.9, 4.9, 5.3, 5.4, 5.4, 2.8, 2.2, 3.3, 3.4
61, 3, 3.3, 4.2, 4.3, 4.2, 3.4, 4.4, 5.2, 5.3, 5.2, 5.3, 2.7, 2.7, 3.5, 3.5
61, 4, 4.4, 4.9, 4.7, 4.3, 3.1, 5.8, 6.3, 6.2, 5.9, 6.3, 2.7, 3.5, 3.8, 3.9
61, 5, 6.1, 6.2, 5.8, 5.1, 3.2, 8.3, 8.6, 8.4, 7.9, 8.7, 4.3, 5.7, 5.7, 6.1
61, 6, 6.8, 6.6, 6.0, 5.2, 3.1, 9.4, 9.5, 9.1, 8.6, 9.8, 4.9, 6.7, 6.4, 6.9
61, 7, 5.8, 5.8, 5.3, 4.7, 2.9, 7.9, 8.0, 7.8, 7.3, 8.2, 3.6, 5.0, 4.8, 5.2
61, 8, 6.0, 6.7, 6.4, 5.8, 3.9, 8.7, 9.4, 9.2, 8.8, 9.4, 4.9, 6.4, 6.8, 7.0
61, 9, 3.6, 4.3, 4.3, 4.1, 3.2, 5.0, 5.6, 5.6, 5.4, 5.6, 2.6, 3.1, 3.6, 3.6
61,10, 2.7, 3.9, 4.2, 4.2, 3.6, 4.0, 4.9, 5.1, 5.1, 5.2, 2.9, 2.7, 3.6, 3.7
