"City:    ","KOTZEBUE              "
"State:   ","AK"
"WBAN No: ", 26616
"Lat(N):  ", 66.87
"Long(W): ",162.63
"Elev(m): ",     5
"Pres(mb):",  1011
"Stn Type:","Secondary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
61, 1, 0.1, 0.3, 0.3, 0.3, 0.3, 0.1, 0.3, 0.3, 0.3, 0.3, 0.2, 0.1, 0.2, 0.3
61, 2, 0.7, 2.9, 3.2, 3.3, 3.3, 1.8, 3.4, 3.7, 3.8, 3.7, 2.6, 1.3, 2.9, 3.0
61, 3, 2.1, 4.4, 4.6, 4.6, 4.5, 3.8, 5.5, 5.7, 5.7, 5.7, 3.0, 2.3, 3.8, 3.8
61, 4, 4.0, 5.7, 5.7, 5.4, 5.1, 6.3, 7.7, 7.7, 7.5, 7.7, 3.0, 3.4, 4.3, 4.4
61, 5, 5.6, 6.7, 6.5, 6.1, 5.7, 8.5, 9.7, 9.6, 9.4, 9.8, 4.0, 4.9, 5.5, 5.8
61, 6, 4.6, 4.5, 4.1, 3.5, 3.1, 6.1, 6.3, 6.1, 5.8, 6.6, 2.5, 3.1, 3.3, 3.6
61, 7, 4.2, 4.1, 3.8, 3.2, 2.9, 5.3, 5.7, 5.5, 5.1, 5.9, 2.3, 2.7, 2.9, 3.2
61, 8, 3.3, 3.9, 3.7, 3.3, 3.0, 4.5, 5.1, 5.0, 4.7, 5.2, 2.0, 2.3, 2.8, 2.9
61, 9, 1.5, 1.9, 1.9, 1.7, 1.6, 1.9, 2.3, 2.3, 2.2, 2.3, 0.9, 0.8, 1.2, 1.2
61,10, 0.9, 2.2, 2.3, 2.3, 2.3, 1.6, 2.5, 2.7, 2.7, 2.7, 1.5, 0.9, 1.8, 1.8
