"City:    ","SAN DIEGO             "
"State:   ","CA"
"WBAN No: ", 23188
"Lat(N):  ", 32.73
"Long(W): ",117.17
"Elev(m): ",     9
"Pres(mb):",  1014
"Stn Type:","Primary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
61, 1, 3.1, 4.2, 4.9, 5.3, 4.7, 4.7, 5.5, 6.0, 6.3, 6.4, 4.1, 3.4, 4.6, 4.9
61, 2, 4.3, 5.3, 5.9, 6.2, 4.9, 6.1, 6.9, 7.4, 7.6, 7.6, 4.6, 4.6, 5.6, 5.8
61, 3, 4.9, 5.6, 5.8, 5.7, 3.9, 6.6, 7.2, 7.3, 7.3, 7.3, 3.9, 4.6, 5.2, 5.2
61, 4, 6.6, 7.0, 6.9, 6.4, 3.3, 8.8, 9.1, 9.1, 8.7, 9.2, 5.3, 6.8, 6.9, 7.1
61, 5, 6.4, 6.4, 6.0, 5.4, 2.3, 7.8, 7.9, 7.6, 7.1, 7.9, 4.2, 5.2, 5.0, 5.3
61, 6, 6.4, 6.3, 5.8, 5.0, 2.0, 7.9, 7.8, 7.5, 6.9, 8.0, 4.2, 5.3, 4.9, 5.3
61, 7, 6.4, 6.4, 5.9, 5.2, 2.2, 7.9, 7.9, 7.6, 7.0, 8.0, 4.2, 5.2, 4.9, 5.3
61, 8, 6.6, 6.8, 6.6, 6.0, 2.8, 8.6, 8.8, 8.7, 8.3, 8.9, 5.2, 6.6, 6.6, 6.8
61, 9, 5.6, 6.2, 6.3, 6.1, 3.7, 7.6, 8.0, 8.1, 7.9, 8.1, 4.6, 5.7, 6.1, 6.2
61,10, 4.6, 5.6, 6.0, 6.2, 4.6, 6.5, 7.2, 7.6, 7.7, 7.7, 4.6, 4.9, 5.8, 5.9
