"City:    ","SPOKANE               "
"State:   ","WA"
"WBAN No: ", 24157
"Lat(N):  ", 47.63
"Long(W): ",117.53
"Elev(m): ",   721
"Pres(mb):",   932
"Stn Type:","Secondary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
61, 1, 1.3, 2.2, 2.5, 2.6, 2.4, 1.9, 2.5, 2.8, 2.9, 2.9, 1.7, 1.0, 1.8, 1.9
61, 2, 1.5, 1.8, 1.8, 1.8, 1.5, 1.7, 1.9, 2.0, 2.0, 2.0, 0.6, 0.5, 0.7, 0.7
61, 3, 2.9, 3.6, 3.7, 3.5, 2.9, 3.9, 4.5, 4.6, 4.5, 4.6, 1.9, 2.1, 2.6, 2.6
61, 4, 4.1, 4.6, 4.5, 4.1, 3.0, 5.5, 5.9, 5.8, 5.6, 5.9, 2.3, 3.0, 3.3, 3.3
61, 5, 5.1, 5.2, 4.8, 4.2, 2.8, 6.8, 7.0, 6.8, 6.4, 7.1, 3.1, 4.2, 4.2, 4.4
61, 6, 7.4, 7.3, 6.7, 5.7, 3.4,10.8,10.9,10.5, 9.9,11.2, 6.2, 8.3, 8.0, 8.7
61, 7, 7.1, 7.1, 6.6, 5.7, 3.5,10.2,10.5,10.2, 9.6,10.7, 5.8, 7.7, 7.6, 8.1
61, 8, 5.8, 6.4, 6.2, 5.6, 3.8, 8.4, 9.0, 8.9, 8.4, 9.1, 4.7, 6.2, 6.5, 6.7
61, 9, 4.4, 5.6, 5.7, 5.4, 4.2, 6.6, 7.5, 7.6, 7.4, 7.6, 4.1, 4.8, 5.6, 5.6
61,10, 2.5, 3.7, 3.9, 3.9, 3.4, 3.8, 4.6, 4.8, 4.8, 4.8, 2.6, 2.4, 3.3, 3.3
61,11, 1.6, 2.7, 3.0, 3.1, 2.9, 2.4, 3.2, 3.4, 3.5, 3.5, 2.0, 1.4, 2.2, 2.3
61,12, 1.1, 1.8, 2.0, 2.1, 2.0, 1.5, 2.0, 2.2, 2.3, 2.3, 1.0, 0.6, 1.1, 1.2
62, 1, 1.4, 2.3, 2.6, 2.8, 2.7, 2.0, 2.7, 3.0, 3.1, 3.1, 1.6, 1.0, 1.8, 1.9
62, 2, 1.9, 2.8, 2.9, 3.0, 2.6, 2.6, 3.2, 3.4, 3.4, 3.5, 1.8, 1.4, 2.1, 2.1
62, 3, 3.2, 4.1, 4.2, 4.1, 3.4, 4.5, 5.2, 5.3, 5.2, 5.3, 2.2, 2.5, 3.1, 3.1
62, 4, 4.8, 5.6, 5.5, 5.1, 3.7, 6.8, 7.5, 7.4, 7.1, 7.5, 3.5, 4.5, 5.0, 5.1
62, 5, 4.8, 4.8, 4.5, 4.0, 2.6, 6.3, 6.4, 6.2, 5.8, 6.5, 2.5, 3.4, 3.4, 3.6
62, 6, 7.0, 6.8, 6.2, 5.3, 3.2,10.0,10.1, 9.8, 9.2,10.5, 5.4, 7.4, 7.1, 7.7
62, 7, 7.0, 7.1, 6.6, 5.7, 3.5, 9.9,10.2, 9.9, 9.3,10.4, 5.6, 7.4, 7.3, 7.8
62, 8, 5.4, 6.0, 5.8, 5.2, 3.6, 7.8, 8.3, 8.2, 7.8, 8.4, 4.1, 5.4, 5.7, 5.9
62, 9, 4.7, 6.1, 6.2, 5.9, 4.6, 7.3, 8.4, 8.5, 8.3, 8.5, 4.8, 5.7, 6.7, 6.7
62,10, 2.3, 3.2, 3.3, 3.3, 2.8, 3.3, 3.9, 4.0, 4.0, 4.1, 2.0, 1.9, 2.6, 2.6
62,11, 1.2, 1.7, 1.9, 1.9, 1.7, 1.6, 2.0, 2.1, 2.1, 2.1, 0.9, 0.6, 1.0, 1.1
62,12, 0.8, 1.2, 1.3, 1.3, 1.2, 1.0, 1.2, 1.3, 1.4, 1.4, 0.5, 0.3, 0.6, 0.6
63, 1, 1.3, 2.3, 2.5, 2.7, 2.5, 2.0, 2.7, 2.9, 3.0, 3.0, 1.8, 1.2, 2.0, 2.1
63, 2, 2.0, 2.9, 3.1, 3.2, 2.8, 2.8, 3.5, 3.7, 3.7, 3.7, 2.0, 1.6, 2.4, 2.4
63, 3, 3.1, 4.1, 4.3, 4.2, 3.4, 4.5, 5.2, 5.3, 5.3, 5.4, 2.6, 2.7, 3.5, 3.5
63, 4, 3.8, 4.1, 3.9, 3.6, 2.6, 4.8, 5.1, 5.1, 4.8, 5.2, 1.8, 2.4, 2.6, 2.7
63, 5, 6.4, 6.6, 6.1, 5.4, 3.4, 9.2, 9.5, 9.2, 8.7, 9.6, 4.9, 6.7, 6.7, 7.1
63, 6, 5.9, 5.7, 5.3, 4.5, 2.8, 7.9, 7.9, 7.6, 7.1, 8.2, 3.6, 4.9, 4.7, 5.1
