"City:    ","ALAMOSA               "
"State:   ","CO"
"WBAN No: ", 23061
"Lat(N):  ", 37.45
"Long(W): ",105.87
"Elev(m): ",  2297
"Pres(mb):",   772
"Stn Type:","Primary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
61, 1, 3.1, 5.0, 5.9, 6.5, 6.2, 5.4, 6.7, 7.4, 7.8, 7.9, 5.5, 4.4, 6.2, 6.7
61, 2, 4.0, 5.5, 6.2, 6.5, 5.5, 6.3, 7.4, 7.9, 8.1, 8.1, 5.1, 4.9, 6.4, 6.5
61, 3, 4.6, 5.5, 5.7, 5.7, 4.2, 6.6, 7.3, 7.5, 7.4, 7.5, 3.7, 4.4, 5.1, 5.1
61, 4, 6.3, 6.7, 6.6, 6.1, 3.6, 9.1, 9.5, 9.4, 9.1, 9.5, 4.9, 6.8, 7.0, 7.2
61, 5, 7.0, 7.0, 6.6, 5.8, 2.8, 9.7, 9.8, 9.5, 9.0, 9.9, 5.2, 7.1, 6.9, 7.3
61, 6, 7.3, 7.0, 6.4, 5.5, 2.4,10.2,10.1, 9.7, 9.1,10.4, 5.6, 7.6, 7.2, 7.8
61, 7, 6.7, 6.5, 6.0, 5.2, 2.4, 9.1, 9.1, 8.8, 8.3, 9.3, 5.0, 6.8, 6.5, 6.9
61, 8, 5.8, 6.1, 5.8, 5.3, 2.9, 7.8, 8.1, 7.9, 7.6, 8.1, 4.0, 5.4, 5.5, 5.6
61, 9, 5.4, 6.2, 6.4, 6.1, 4.1, 7.9, 8.6, 8.7, 8.5, 8.7, 4.8, 6.2, 6.8, 6.8
61,10, 4.5, 5.9, 6.5, 6.6, 5.3, 7.1, 8.1, 8.5, 8.6, 8.6, 5.3, 5.7, 7.0, 7.1
61,11, 3.0, 4.3, 4.9, 5.3, 4.7, 4.7, 5.6, 6.1, 6.3, 6.4, 4.0, 3.4, 4.7, 4.9
61,12, 2.8, 4.6, 5.4, 6.0, 5.9, 4.7, 6.0, 6.7, 7.2, 7.3, 4.9, 3.7, 5.4, 5.8
62, 1, 2.9, 4.5, 5.3, 5.8, 5.4, 4.7, 5.9, 6.5, 6.9, 6.9, 4.7, 3.7, 5.2, 5.6
62, 2, 3.8, 5.3, 5.9, 6.1, 5.2, 6.0, 7.1, 7.5, 7.7, 7.7, 4.8, 4.6, 5.9, 6.1
62, 3, 5.0, 6.1, 6.3, 6.3, 4.6, 7.6, 8.4, 8.6, 8.5, 8.6, 4.7, 5.7, 6.6, 6.6
62, 4, 6.1, 6.6, 6.5, 6.0, 3.6, 8.8, 9.2, 9.2, 8.8, 9.3, 4.7, 6.4, 6.7, 6.8
62, 5, 7.0, 7.0, 6.5, 5.7, 2.8,10.1,10.2, 9.9, 9.4,10.3, 5.4, 7.6, 7.4, 7.8
62, 6, 7.7, 7.3, 6.7, 5.7, 2.4,10.9,10.8,10.4, 9.8,11.1, 6.4, 8.8, 8.2, 9.0
62, 7, 6.6, 6.5, 6.0, 5.2, 2.4, 9.2, 9.2, 8.9, 8.3, 9.4, 4.8, 6.6, 6.3, 6.7
62, 8, 6.8, 7.1, 6.8, 6.2, 3.3,10.0,10.3,10.2, 9.7,10.4, 5.8, 8.1, 8.1, 8.4
62, 9, 5.1, 5.8, 5.8, 5.6, 3.7, 7.3, 7.8, 7.9, 7.7, 7.9, 4.2, 5.4, 5.9, 5.9
62,10, 4.7, 6.2, 6.8, 7.0, 5.6, 7.5, 8.7, 9.1, 9.2, 9.2, 5.9, 6.4, 7.8, 7.9
62,11, 3.3, 4.9, 5.7, 6.1, 5.5, 5.3, 6.5, 7.1, 7.4, 7.4, 5.0, 4.2, 5.8, 6.1
62,12, 2.8, 4.7, 5.6, 6.2, 5.9, 4.8, 6.2, 6.9, 7.4, 7.5, 5.5, 4.1, 5.9, 6.5
63, 1, 3.1, 4.8, 5.7, 6.2, 6.0, 5.2, 6.4, 7.1, 7.5, 7.6, 5.1, 4.1, 5.7, 6.1
63, 2, 4.0, 5.5, 6.1, 6.4, 5.7, 6.2, 7.3, 7.8, 8.0, 8.0, 4.8, 4.6, 5.9, 6.1
63, 3, 5.3, 6.4, 6.7, 6.6, 4.8, 7.9, 8.7, 9.0, 8.9, 9.0, 5.1, 6.2, 7.1, 7.1
63, 4, 6.4, 6.8, 6.7, 6.2, 3.6, 9.2, 9.7, 9.6, 9.3, 9.7, 5.1, 7.0, 7.3, 7.4
63, 5, 6.9, 6.9, 6.4, 5.7, 2.8, 9.7, 9.8, 9.6, 9.0,10.0, 5.0, 7.0, 6.8, 7.2
63, 6, 7.8, 7.4, 6.7, 5.7, 2.4,11.1,11.0,10.6,10.0,11.4, 6.6, 9.0, 8.5, 9.2
63, 7, 7.1, 7.0, 6.4, 5.6, 2.5, 9.9, 9.9, 9.6, 9.0,10.1, 5.6, 7.6, 7.3, 7.8
63, 8, 6.0, 6.2, 6.0, 5.4, 3.0, 8.1, 8.4, 8.2, 7.8, 8.4, 4.2, 5.6, 5.7, 5.8
63, 9, 5.7, 6.6, 6.8, 6.5, 4.3, 8.6, 9.3, 9.5, 9.3, 9.5, 5.3, 6.9, 7.6, 7.6
63,10, 4.3, 5.6, 6.1, 6.2, 4.9, 6.6, 7.5, 7.9, 7.9, 8.0, 4.7, 5.1, 6.2, 6.3
63,11, 3.3, 4.9, 5.7, 6.1, 5.4, 5.3, 6.5, 7.1, 7.4, 7.4, 5.0, 4.2, 5.8, 6.1
