"City:    ","NORTH PLATTE          "
"State:   ","NE"
"WBAN No: ", 24023
"Lat(N):  ", 41.13
"Long(W): ",100.68
"Elev(m): ",   849
"Pres(mb):",   917
"Stn Type:","Secondary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
61, 1, 2.5, 4.4, 5.2, 5.6, 5.3, 4.2, 5.6, 6.2, 6.5, 6.6, 4.6, 3.3, 5.0, 5.4
61, 2, 2.9, 4.1, 4.4, 4.5, 3.9, 4.3, 5.1, 5.4, 5.5, 5.5, 3.0, 2.8, 3.8, 3.8
61, 3, 4.1, 5.0, 5.2, 5.1, 4.0, 5.8, 6.4, 6.6, 6.5, 6.6, 3.1, 3.6, 4.2, 4.2
61, 4, 5.7, 6.2, 6.1, 5.7, 3.7, 7.9, 8.4, 8.3, 8.0, 8.4, 4.1, 5.4, 5.7, 5.8
61, 5, 5.5, 5.5, 5.2, 4.6, 2.6, 7.2, 7.3, 7.0, 6.6, 7.4, 3.4, 4.6, 4.5, 4.7
61, 6, 7.0, 6.8, 6.3, 5.4, 2.7, 9.4, 9.5, 9.1, 8.5, 9.7, 5.2, 6.8, 6.5, 7.0
61, 7, 6.8, 6.7, 6.2, 5.4, 2.8, 9.1, 9.3, 8.9, 8.4, 9.4, 5.0, 6.6, 6.3, 6.8
61, 8, 6.1, 6.6, 6.3, 5.7, 3.4, 8.4, 8.9, 8.7, 8.3, 8.9, 4.8, 6.2, 6.4, 6.6
61, 9, 4.6, 5.4, 5.5, 5.3, 3.7, 6.5, 7.1, 7.2, 7.0, 7.2, 3.8, 4.6, 5.2, 5.3
61,10, 3.6, 4.9, 5.3, 5.3, 4.4, 5.4, 6.4, 6.7, 6.7, 6.7, 4.0, 4.0, 5.1, 5.2
