"City:    ","GREAT FALLS           "
"State:   ","MT"
"WBAN No: ", 24143
"Lat(N):  ", 47.48
"Long(W): ",111.37
"Elev(m): ",  1116
"Pres(mb):",   888
"Stn Type:","Primary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
61, 1, 1.5, 2.8, 3.1, 3.3, 3.2, 2.3, 3.3, 3.6, 3.7, 3.8, 2.4, 1.5, 2.6, 2.7
61, 2, 2.3, 3.7, 4.1, 4.2, 3.8, 3.4, 4.5, 4.8, 4.9, 4.9, 2.9, 2.2, 3.4, 3.5
61, 3, 3.7, 5.0, 5.2, 5.1, 4.2, 5.3, 6.3, 6.5, 6.4, 6.5, 3.4, 3.5, 4.4, 4.5
61, 4, 4.5, 5.1, 5.0, 4.6, 3.4, 6.2, 6.8, 6.7, 6.4, 6.8, 2.8, 3.7, 4.1, 4.1
61, 5, 5.8, 6.0, 5.6, 4.9, 3.2, 8.0, 8.3, 8.1, 7.6, 8.4, 4.1, 5.5, 5.5, 5.8
61, 6, 7.9, 7.8, 7.1, 6.1, 3.6,11.4,11.6,11.1,10.5,11.9, 6.8, 9.0, 8.7, 9.4
61, 7, 7.2, 7.3, 6.7, 5.8, 3.5,10.1,10.4,10.1, 9.5,10.6, 6.0, 7.9, 7.7, 8.3
61, 8, 6.1, 6.7, 6.4, 5.8, 3.9, 8.8, 9.4, 9.2, 8.8, 9.4, 5.0, 6.6, 6.9, 7.1
61, 9, 4.1, 5.1, 5.1, 4.9, 3.8, 6.0, 6.8, 6.8, 6.6, 6.8, 3.4, 4.1, 4.8, 4.8
61,10, 3.1, 4.7, 5.1, 5.2, 4.5, 4.8, 6.1, 6.3, 6.4, 6.4, 3.8, 3.5, 4.8, 4.9
61,11, 1.8, 3.3, 3.8, 4.0, 3.8, 2.9, 4.0, 4.4, 4.6, 4.6, 2.9, 2.0, 3.2, 3.4
61,12, 1.2, 2.5, 2.9, 3.1, 3.0, 2.0, 2.9, 3.3, 3.5, 3.5, 2.3, 1.3, 2.3, 2.5
62, 1, 1.6, 3.2, 3.7, 4.0, 3.9, 2.7, 3.9, 4.3, 4.5, 4.6, 2.9, 1.7, 3.1, 3.3
62, 2, 2.3, 3.7, 4.1, 4.2, 3.9, 3.5, 4.5, 4.8, 4.9, 4.9, 2.7, 2.1, 3.2, 3.2
62, 3, 3.8, 5.2, 5.5, 5.5, 4.7, 5.6, 6.7, 6.9, 6.9, 6.9, 3.5, 3.6, 4.6, 4.7
62, 4, 5.3, 6.0, 5.9, 5.5, 4.0, 7.5, 8.2, 8.1, 7.8, 8.2, 4.0, 5.1, 5.6, 5.7
62, 5, 5.3, 5.4, 5.1, 4.5, 2.9, 7.0, 7.2, 7.0, 6.6, 7.4, 3.4, 4.4, 4.5, 4.7
62, 6, 7.3, 7.1, 6.4, 5.5, 3.3,10.2,10.4,10.0, 9.4,10.7, 5.8, 7.7, 7.4, 8.1
62, 7, 6.7, 6.7, 6.2, 5.4, 3.3, 9.2, 9.5, 9.2, 8.6, 9.7, 5.1, 6.7, 6.6, 7.1
62, 8, 5.9, 6.5, 6.2, 5.7, 3.8, 8.4, 9.0, 8.9, 8.4, 9.1, 4.6, 6.1, 6.4, 6.6
62, 9, 4.6, 5.9, 6.0, 5.7, 4.5, 6.8, 7.9, 8.0, 7.8, 8.0, 4.4, 5.1, 6.1, 6.1
62,10, 2.9, 4.4, 4.8, 4.8, 4.2, 4.3, 5.5, 5.8, 5.8, 5.9, 3.5, 3.1, 4.3, 4.4
62,11, 1.7, 3.0, 3.4, 3.6, 3.3, 2.6, 3.6, 3.9, 4.1, 4.1, 2.5, 1.6, 2.8, 2.9
62,12, 1.2, 2.5, 2.8, 3.0, 3.0, 1.9, 2.9, 3.2, 3.4, 3.4, 2.2, 1.2, 2.3, 2.4
