"City:    ","SIOUX CITY            "
"State:   ","IA"
"WBAN No: ", 14943
"Lat(N):  ", 42.40
"Long(W): ", 96.38
"Elev(m): ",   336
"Pres(mb):",   976
"Stn Type:","Secondary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
61, 1, 2.0, 3.5, 4.0, 4.3, 4.1, 3.2, 4.3, 4.7, 5.0, 5.0, 3.1, 2.2, 3.4, 3.6
61, 2, 2.8, 3.9, 4.3, 4.4, 4.0, 4.0, 4.8, 5.1, 5.3, 5.2, 2.6, 2.3, 3.2, 3.2
61, 3, 3.6, 4.3, 4.4, 4.3, 3.4, 4.8, 5.4, 5.5, 5.4, 5.5, 2.4, 2.8, 3.3, 3.3
61, 4, 4.8, 5.3, 5.1, 4.7, 3.1, 6.4, 6.8, 6.7, 6.4, 6.8, 3.2, 4.1, 4.4, 4.4
61, 5, 5.6, 5.7, 5.3, 4.7, 2.7, 7.2, 7.4, 7.1, 6.7, 7.5, 3.3, 4.4, 4.3, 4.6
61, 6, 6.7, 6.5, 6.0, 5.2, 2.7, 8.9, 8.9, 8.6, 8.0, 9.2, 4.7, 6.2, 5.9, 6.4
61, 7, 6.3, 6.3, 5.8, 5.1, 2.8, 8.4, 8.5, 8.2, 7.7, 8.7, 4.3, 5.6, 5.4, 5.8
61, 8, 6.2, 6.7, 6.5, 5.9, 3.6, 8.7, 9.2, 9.1, 8.6, 9.3, 4.9, 6.4, 6.7, 6.8
61, 9, 4.1, 4.8, 4.8, 4.6, 3.3, 5.7, 6.3, 6.3, 6.1, 6.3, 3.0, 3.7, 4.3, 4.3
61,10, 3.4, 4.7, 5.0, 5.1, 4.2, 5.0, 6.0, 6.3, 6.3, 6.3, 3.7, 3.6, 4.7, 4.8
61,11, 2.0, 2.9, 3.3, 3.4, 3.1, 2.8, 3.6, 3.8, 4.0, 4.0, 2.4, 1.8, 2.7, 2.8
61,12, 1.6, 2.6, 3.0, 3.2, 3.1, 2.4, 3.1, 3.4, 3.6, 3.6, 1.9, 1.3, 2.0, 2.2
62, 1, 2.0, 3.2, 3.7, 4.0, 3.9, 3.1, 4.0, 4.3, 4.6, 4.6, 2.6, 1.8, 2.8, 3.0
62, 2, 2.6, 3.4, 3.7, 3.8, 3.4, 3.5, 4.2, 4.4, 4.4, 4.4, 2.0, 1.8, 2.5, 2.5
62, 3, 4.1, 4.9, 5.1, 5.1, 4.4, 5.5, 6.2, 6.4, 6.3, 6.4, 2.5, 2.8, 3.4, 3.4
62, 4, 5.4, 6.0, 5.9, 5.5, 3.6, 7.5, 8.1, 8.0, 7.7, 8.1, 4.2, 5.4, 5.8, 5.9
62, 5, 5.5, 5.6, 5.2, 4.7, 2.8, 7.2, 7.3, 7.1, 6.7, 7.4, 3.2, 4.3, 4.2, 4.4
62, 6, 6.0, 5.9, 5.4, 4.7, 2.6, 7.8, 7.8, 7.4, 6.9, 8.0, 3.5, 4.6, 4.4, 4.8
62, 7, 6.4, 6.4, 5.9, 5.2, 2.8, 8.5, 8.6, 8.3, 7.8, 8.7, 4.4, 5.7, 5.5, 5.9
62, 8, 6.0, 6.4, 6.2, 5.6, 3.4, 8.3, 8.7, 8.6, 8.2, 8.8, 4.6, 6.0, 6.2, 6.4
62, 9, 4.4, 5.3, 5.4, 5.1, 3.7, 6.2, 6.9, 6.9, 6.8, 7.0, 3.5, 4.2, 4.8, 4.8
