"City:    ","LUBBOCK               "
"State:   ","TX"
"WBAN No: ", 23042
"Lat(N):  ", 33.65
"Long(W): ",101.82
"Elev(m): ",   988
"Pres(mb):",   904
"Stn Type:","Secondary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
67,10, 4.6, 5.7, 6.1, 6.2, 4.7, 6.7, 7.5, 7.8, 7.9, 7.9, 4.6, 5.0, 6.0, 6.0
67,11, 3.1, 4.0, 4.5, 4.7, 4.0, 4.3, 5.0, 5.4, 5.6, 5.6, 3.2, 2.8, 3.7, 3.9
67,12, 2.7, 3.8, 4.4, 4.8, 4.4, 4.0, 4.8, 5.3, 5.6, 5.7, 3.5, 2.8, 3.8, 4.2
68, 1, 2.7, 3.5, 4.0, 4.2, 3.7, 3.7, 4.3, 4.7, 4.9, 4.9, 2.8, 2.3, 3.2, 3.4
68, 2, 3.8, 4.7, 5.1, 5.3, 4.3, 5.3, 5.9, 6.3, 6.4, 6.4, 3.5, 3.5, 4.3, 4.4
68, 3, 4.6, 5.1, 5.3, 5.2, 3.6, 6.0, 6.4, 6.6, 6.5, 6.6, 3.0, 3.6, 4.0, 4.0
68, 4, 6.2, 6.6, 6.5, 6.0, 3.2, 8.6, 8.9, 8.8, 8.5, 8.9, 4.7, 6.3, 6.4, 6.5
68, 5, 6.3, 6.3, 5.9, 5.3, 2.4, 8.2, 8.3, 8.0, 7.6, 8.4, 4.0, 5.4, 5.2, 5.4
68, 6, 7.4, 7.2, 6.6, 5.6, 2.1, 9.9, 9.8, 9.4, 8.7,10.0, 5.6, 7.3, 6.8, 7.4
68, 7, 6.4, 6.3, 5.9, 5.2, 2.2, 8.3, 8.3, 8.0, 7.5, 8.4, 4.1, 5.4, 5.1, 5.4
68, 8, 6.0, 6.2, 6.0, 5.4, 2.7, 8.0, 8.2, 8.0, 7.6, 8.2, 4.0, 5.3, 5.3, 5.5
68, 9, 5.8, 6.5, 6.6, 6.4, 4.0, 8.2, 8.7, 8.8, 8.6, 8.8, 4.8, 6.1, 6.6, 6.6
68,10, 4.4, 5.4, 5.9, 6.1, 4.6, 6.4, 7.1, 7.5, 7.6, 7.6, 4.4, 4.6, 5.6, 5.6
68,11, 3.0, 3.8, 4.3, 4.5, 3.8, 4.2, 4.8, 5.1, 5.3, 5.4, 3.0, 2.6, 3.5, 3.7
68,12, 2.9, 4.2, 4.9, 5.3, 4.9, 4.4, 5.3, 5.9, 6.3, 6.4, 4.1, 3.2, 4.5, 4.9
69, 1, 2.8, 3.7, 4.2, 4.5, 3.9, 3.9, 4.6, 5.0, 5.2, 5.3, 3.1, 2.5, 3.5, 3.7
69, 2, 3.6, 4.4, 4.8, 5.0, 4.0, 4.9, 5.6, 5.9, 6.0, 6.0, 3.3, 3.2, 4.0, 4.1
69, 3, 4.8, 5.5, 5.8, 5.7, 4.0, 6.7, 7.3, 7.4, 7.3, 7.4, 3.7, 4.5, 5.1, 5.1
69, 4, 6.2, 6.5, 6.4, 5.9, 3.2, 8.4, 8.7, 8.7, 8.3, 8.8, 4.6, 6.1, 6.2, 6.3
69, 5, 6.5, 6.5, 6.1, 5.4, 2.4, 8.5, 8.6, 8.3, 7.8, 8.6, 4.3, 5.7, 5.5, 5.8
69, 6, 7.2, 6.9, 6.4, 5.5, 2.1, 9.6, 9.5, 9.1, 8.5, 9.7, 5.3, 6.9, 6.5, 7.0
69, 7, 7.2, 7.1, 6.6, 5.7, 2.3, 9.9, 9.8, 9.5, 8.9,10.0, 5.5, 7.3, 6.9, 7.4
69, 8, 6.3, 6.5, 6.2, 5.6, 2.8, 8.5, 8.7, 8.5, 8.1, 8.7, 4.5, 6.0, 5.9, 6.1
69, 9, 5.0, 5.5, 5.6, 5.4, 3.4, 6.8, 7.2, 7.3, 7.1, 7.3, 3.6, 4.6, 5.0, 5.0
69,10, 3.9, 4.6, 4.8, 4.9, 3.6, 5.3, 5.8, 6.1, 6.1, 6.1, 3.2, 3.6, 4.2, 4.3
69,11, 3.6, 4.8, 5.6, 5.9, 5.2, 5.4, 6.4, 6.9, 7.2, 7.3, 4.7, 4.1, 5.4, 5.7
69,12, 2.8, 3.9, 4.6, 5.0, 4.6, 4.2, 5.0, 5.5, 5.8, 6.0, 3.8, 3.0, 4.2, 4.5
70, 1, 3.0, 4.1, 4.7, 5.0, 4.4, 4.4, 5.2, 5.6, 5.9, 6.0, 3.7, 3.0, 4.1, 4.4
70, 2, 3.8, 4.8, 5.2, 5.4, 4.4, 5.4, 6.1, 6.5, 6.7, 6.7, 3.8, 3.8, 4.7, 4.9
70, 3, 4.8, 5.4, 5.6, 5.5, 3.8, 6.3, 6.8, 6.9, 6.9, 7.0, 3.4, 4.0, 4.6, 4.6
70, 4, 5.8, 6.2, 6.1, 5.6, 3.1, 7.9, 8.2, 8.1, 7.8, 8.2, 4.0, 5.3, 5.5, 5.6
70, 5, 7.1, 7.1, 6.7, 5.9, 2.6, 9.5, 9.6, 9.3, 8.7, 9.7, 5.2, 6.9, 6.7, 7.0
70, 6, 6.7, 6.5, 5.9, 5.1, 2.1, 8.7, 8.6, 8.3, 7.7, 8.8, 4.4, 5.8, 5.4, 5.9
70, 7, 6.7, 6.5, 6.1, 5.3, 2.2, 8.9, 8.8, 8.5, 8.0, 9.0, 4.4, 6.0, 5.6, 6.1
70, 8, 6.5, 6.7, 6.5, 5.9, 2.9, 8.9, 9.1, 9.0, 8.6, 9.2, 4.8, 6.4, 6.4, 6.6
70, 9, 4.8, 5.2, 5.3, 5.0, 3.1, 6.2, 6.6, 6.6, 6.4, 6.7, 3.1, 3.9, 4.2, 4.2
70,10, 4.3, 5.3, 5.7, 5.8, 4.4, 6.3, 7.0, 7.3, 7.4, 7.4, 4.2, 4.6, 5.5, 5.5
70,11, 3.5, 4.8, 5.5, 5.9, 5.1, 5.3, 6.2, 6.8, 7.1, 7.1, 4.6, 4.1, 5.3, 5.6
70,12, 2.9, 4.1, 4.8, 5.3, 4.8, 4.4, 5.3, 5.9, 6.2, 6.3, 4.1, 3.2, 4.5, 4.9
71, 1, 3.2, 4.4, 5.1, 5.6, 5.0, 4.9, 5.8, 6.4, 6.7, 6.8, 4.3, 3.7, 4.9, 5.3
71, 2, 4.2, 5.3, 5.9, 6.2, 5.1, 6.2, 7.0, 7.4, 7.6, 7.6, 4.6, 4.6, 5.7, 5.8
71, 3, 5.4, 6.3, 6.6, 6.6, 4.6, 7.9, 8.6, 8.9, 8.8, 8.9, 4.9, 6.0, 6.8, 6.8
71, 4, 6.5, 6.9, 6.8, 6.3, 3.4, 9.0, 9.4, 9.3, 9.0, 9.4, 5.0, 6.7, 6.9, 7.1
71, 5, 7.0, 7.0, 6.6, 5.8, 2.5, 9.5, 9.6, 9.3, 8.7, 9.7, 5.1, 6.9, 6.7, 7.0
71, 6, 6.9, 6.7, 6.2, 5.3, 2.1, 9.0, 8.9, 8.6, 8.0, 9.1, 4.7, 6.1, 5.7, 6.2
71, 7, 6.7, 6.6, 6.1, 5.3, 2.2, 9.0, 8.9, 8.6, 8.1, 9.1, 4.6, 6.2, 5.8, 6.3
71, 8, 5.5, 5.7, 5.5, 5.0, 2.6, 7.3, 7.4, 7.3, 7.0, 7.5, 3.4, 4.6, 4.6, 4.7
71, 9, 5.4, 6.0, 6.1, 5.8, 3.6, 7.5, 7.9, 8.0, 7.8, 8.0, 4.3, 5.4, 5.8, 5.9
71,10, 4.2, 5.0, 5.4, 5.5, 4.1, 5.8, 6.4, 6.7, 6.8, 6.8, 3.7, 4.0, 4.8, 4.8
71,11, 3.3, 4.3, 4.9, 5.3, 4.5, 4.8, 5.6, 6.1, 6.3, 6.3, 3.8, 3.5, 4.5, 4.7
71,12, 2.6, 3.6, 4.2, 4.6, 4.2, 3.8, 4.6, 5.0, 5.3, 5.4, 3.3, 2.6, 3.6, 3.9
72, 1, 3.2, 4.5, 5.3, 5.8, 5.2, 5.0, 5.9, 6.5, 6.8, 6.9, 4.6, 3.8, 5.1, 5.5
72, 2, 4.3, 5.5, 6.2, 6.4, 5.2, 6.5, 7.4, 7.8, 8.0, 8.1, 5.0, 5.1, 6.3, 6.4
72, 3, 5.7, 6.6, 6.9, 6.9, 4.7, 8.4, 9.1, 9.3, 9.3, 9.4, 5.4, 6.5, 7.4, 7.4
72, 4, 6.6, 7.0, 6.9, 6.4, 3.5, 9.2, 9.5, 9.5, 9.1, 9.6, 5.2, 6.9, 7.1, 7.2
72, 5, 6.1, 6.1, 5.7, 5.1, 2.3, 7.7, 7.8, 7.5, 7.1, 7.9, 3.7, 4.8, 4.7, 4.9
72, 6, 7.3, 7.0, 6.4, 5.5, 2.1, 9.7, 9.6, 9.2, 8.6, 9.8, 5.3, 7.0, 6.6, 7.1
72, 7, 6.9, 6.8, 6.3, 5.5, 2.3, 9.4, 9.3, 9.0, 8.4, 9.5, 5.0, 6.7, 6.4, 6.8
72, 8, 5.8, 5.9, 5.7, 5.2, 2.7, 7.6, 7.8, 7.6, 7.3, 7.8, 3.6, 4.8, 4.8, 5.0
72, 9, 5.3, 5.9, 6.1, 5.8, 3.7, 7.4, 7.8, 7.9, 7.8, 8.0, 4.0, 5.1, 5.6, 5.6
72,10, 4.0, 4.7, 5.0, 5.1, 3.7, 5.5, 6.0, 6.3, 6.3, 6.3, 3.4, 3.7, 4.4, 4.4
72,11, 3.3, 4.4, 5.0, 5.3, 4.5, 4.9, 5.7, 6.2, 6.4, 6.4, 4.0, 3.6, 4.7, 4.9
72,12, 2.9, 4.1, 4.9, 5.3, 4.8, 4.4, 5.3, 5.9, 6.3, 6.4, 4.2, 3.3, 4.6, 5.0
73, 1, 2.8, 3.7, 4.2, 4.5, 4.0, 4.0, 4.7, 5.1, 5.3, 5.3, 3.0, 2.5, 3.4, 3.7
73, 2, 3.6, 4.4, 4.8, 4.9, 4.1, 5.0, 5.6, 5.9, 6.0, 6.0, 3.2, 3.2, 4.0, 4.1
73, 3, 5.1, 5.9, 6.2, 6.1, 4.2, 7.4, 8.0, 8.2, 8.1, 8.2, 4.4, 5.4, 6.1, 6.1
73, 4, 6.2, 6.5, 6.4, 6.0, 3.3, 8.5, 8.8, 8.8, 8.4, 8.8, 4.6, 6.1, 6.3, 6.4
73, 5, 7.1, 7.1, 6.7, 5.9, 2.5, 9.7, 9.8, 9.5, 8.9, 9.9, 5.4, 7.3, 7.0, 7.4
73, 6, 7.8, 7.6, 6.9, 5.9, 2.2,10.6,10.5,10.1, 9.4,10.8, 6.2, 8.1, 7.6, 8.3
73, 7, 6.6, 6.5, 6.0, 5.2, 2.2, 8.8, 8.7, 8.4, 7.9, 8.9, 4.6, 6.1, 5.8, 6.2
73, 8, 7.0, 7.3, 7.0, 6.3, 3.0,10.0,10.2,10.0, 9.6,10.3, 5.7, 7.8, 7.8, 8.0
73, 9, 5.2, 5.8, 5.9, 5.6, 3.5, 7.2, 7.7, 7.7, 7.6, 7.8, 3.9, 5.0, 5.4, 5.5
73,10, 4.8, 6.0, 6.6, 6.7, 5.2, 7.2, 8.1, 8.5, 8.6, 8.6, 5.4, 5.8, 7.0, 7.1
73,11, 3.3, 4.4, 5.1, 5.4, 4.7, 4.9, 5.7, 6.2, 6.4, 6.5, 4.0, 3.5, 4.6, 4.9
