"City:    ","DODGE CITY            "
"State:   ","KS"
"WBAN No: ", 13985
"Lat(N):  ", 37.77
"Long(W): ", 99.97
"Elev(m): ",   787
"Pres(mb):",   925
"Stn Type:","Primary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
61, 1, 3.1, 4.9, 5.8, 6.3, 5.8, 5.1, 6.4, 7.1, 7.5, 7.6, 5.4, 4.2, 6.0, 6.4
61, 2, 3.4, 4.5, 4.9, 5.1, 4.3, 4.8, 5.7, 6.0, 6.2, 6.2, 3.5, 3.3, 4.3, 4.4
61, 3, 4.5, 5.3, 5.5, 5.4, 4.0, 6.2, 6.9, 7.0, 6.9, 7.1, 3.7, 4.2, 4.9, 4.9
61, 4, 5.9, 6.3, 6.2, 5.8, 3.4, 8.1, 8.5, 8.4, 8.1, 8.5, 4.4, 5.8, 6.0, 6.1
61, 5, 6.4, 6.4, 6.0, 5.3, 2.7, 8.3, 8.4, 8.1, 7.6, 8.5, 4.1, 5.4, 5.3, 5.6
61, 6, 7.1, 6.9, 6.3, 5.4, 2.5, 9.2, 9.2, 8.8, 8.2, 9.4, 4.9, 6.4, 6.1, 6.6
61, 7, 7.1, 6.9, 6.4, 5.6, 2.6, 9.6, 9.6, 9.3, 8.7, 9.8, 5.3, 7.0, 6.7, 7.2
61, 8, 5.8, 6.1, 5.8, 5.3, 3.0, 7.7, 8.0, 7.9, 7.5, 8.0, 4.0, 5.3, 5.3, 5.5
61, 9, 5.2, 5.9, 6.0, 5.7, 3.8, 7.2, 7.8, 7.9, 7.7, 7.9, 4.2, 5.2, 5.7, 5.7
61,10, 4.3, 5.6, 6.0, 6.1, 4.9, 6.4, 7.4, 7.8, 7.8, 7.8, 4.8, 5.0, 6.2, 6.2
61,11, 2.7, 3.7, 4.1, 4.3, 3.8, 3.8, 4.5, 4.8, 5.0, 5.1, 2.9, 2.4, 3.3, 3.5
61,12, 2.5, 3.9, 4.5, 4.9, 4.7, 3.8, 4.9, 5.4, 5.7, 5.8, 3.9, 2.8, 4.2, 4.6
62, 1, 2.7, 4.0, 4.7, 5.0, 4.7, 4.2, 5.2, 5.6, 5.9, 6.0, 3.8, 3.0, 4.2, 4.5
62, 2, 3.6, 4.9, 5.4, 5.6, 4.8, 5.4, 6.3, 6.8, 6.9, 6.9, 4.3, 4.1, 5.3, 5.4
62, 3, 5.1, 6.2, 6.6, 6.5, 4.8, 7.4, 8.3, 8.5, 8.5, 8.5, 5.0, 5.7, 6.6, 6.7
62, 4, 5.8, 6.3, 6.2, 5.7, 3.4, 8.0, 8.4, 8.4, 8.1, 8.5, 4.3, 5.8, 6.1, 6.2
62, 5, 6.9, 6.9, 6.5, 5.7, 2.8, 9.4, 9.6, 9.3, 8.7, 9.7, 5.1, 6.8, 6.7, 7.0
62, 6, 6.8, 6.5, 6.0, 5.2, 2.4, 8.8, 8.7, 8.3, 7.8, 8.9, 4.6, 6.0, 5.6, 6.1
62, 7, 7.1, 7.0, 6.5, 5.6, 2.6, 9.4, 9.4, 9.1, 8.5, 9.6, 5.1, 6.7, 6.4, 6.9
62, 8, 7.0, 7.4, 7.1, 6.5, 3.5, 9.8,10.1,10.0, 9.5,10.2, 5.6, 7.3, 7.4, 7.6
62, 9, 4.5, 5.1, 5.1, 4.9, 3.3, 5.9, 6.4, 6.5, 6.3, 6.5, 3.1, 3.8, 4.2, 4.2
62,10, 4.0, 5.3, 5.7, 5.8, 4.6, 5.9, 6.8, 7.2, 7.2, 7.3, 4.3, 4.4, 5.5, 5.5
62,11, 2.8, 4.0, 4.5, 4.8, 4.2, 4.2, 5.0, 5.4, 5.6, 5.6, 3.3, 2.8, 3.8, 4.0
62,12, 2.3, 3.5, 4.1, 4.4, 4.1, 3.5, 4.3, 4.8, 5.1, 5.2, 3.3, 2.4, 3.6, 3.9
63, 1, 2.7, 4.2, 4.8, 5.2, 4.8, 4.2, 5.3, 5.8, 6.1, 6.2, 4.1, 3.2, 4.6, 4.9
63, 2, 3.8, 5.1, 5.7, 5.9, 4.9, 5.5, 6.6, 7.0, 7.2, 7.2, 4.5, 4.2, 5.4, 5.6
