"City:    ","ROCHESTER             "
"State:   ","NY"
"WBAN No: ", 14768
"Lat(N):  ", 43.12
"Long(W): ", 77.67
"Elev(m): ",   169
"Pres(mb):",   996
"Stn Type:","Secondary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
61, 1, 1.8, 2.7, 3.1, 3.3, 3.2, 2.5, 3.2, 3.5, 3.7, 3.7, 1.8, 1.2, 1.9, 2.1
61, 2, 2.4, 3.2, 3.5, 3.5, 3.2, 3.1, 3.8, 4.0, 4.1, 4.1, 1.7, 1.4, 2.0, 2.1
61, 3, 3.1, 3.6, 3.7, 3.6, 2.8, 3.9, 4.3, 4.4, 4.3, 4.4, 1.5, 1.7, 2.1, 2.1
61, 4, 3.7, 3.9, 3.7, 3.4, 2.3, 4.5, 4.7, 4.6, 4.3, 4.7, 1.5, 2.0, 2.2, 2.2
61, 5, 5.2, 5.2, 4.9, 4.3, 2.6, 6.7, 6.8, 6.6, 6.2, 6.9, 2.9, 3.9, 3.9, 4.1
61, 6, 6.2, 6.1, 5.6, 4.8, 2.7, 8.1, 8.1, 7.8, 7.3, 8.3, 4.0, 5.2, 4.9, 5.4
61, 7, 5.4, 5.4, 5.0, 4.3, 2.5, 7.0, 7.0, 6.8, 6.3, 7.2, 3.0, 4.0, 3.9, 4.1
61, 8, 5.0, 5.3, 5.1, 4.6, 3.0, 6.6, 6.9, 6.8, 6.4, 6.9, 3.1, 4.0, 4.2, 4.3
61, 9, 4.6, 5.6, 5.7, 5.4, 4.0, 6.7, 7.4, 7.5, 7.3, 7.5, 3.8, 4.7, 5.3, 5.3
61,10, 3.0, 4.0, 4.3, 4.3, 3.6, 4.2, 5.0, 5.2, 5.2, 5.3, 2.9, 2.8, 3.7, 3.7
